posterior_mu,generation,estimated_p_theta,FrequencyPer350Mil,WordA,WordB,RelFreq,GenPref
0.5341935356601791,500,0.5341935356601791,20,bones,skulls,0.393354825291181,0.497668306426385
0.42997894835260303,500,0.42997894835260303,20,bones,skulls,0.393354825291181,0.497668306426385
0.5314101696535929,500,0.5314101696535929,20,bones,skulls,0.393354825291181,0.497668306426385
0.4654426298604513,500,0.4654426298604513,20,bones,skulls,0.393354825291181,0.497668306426385
0.6284601363958107,500,0.6284601363958107,20,bones,skulls,0.393354825291181,0.497668306426385
0.5334942221311846,500,0.5334942221311846,20,bones,skulls,0.393354825291181,0.497668306426385
0.6622435924227279,500,0.6622435924227279,4,boots,jacket,0.362581244196843,0.532840225571207
0.5936435940624446,500,0.5936435940624446,4,boots,jacket,0.362581244196843,0.532840225571207
0.4541671179626069,500,0.4541671179626069,4,boots,jacket,0.362581244196843,0.532840225571207
0.5941067681245655,500,0.5941067681245655,4,boots,jacket,0.362581244196843,0.532840225571207
0.6622435924227279,500,0.6622435924227279,4,boots,jacket,0.362581244196843,0.532840225571207
0.38575787732538597,500,0.38575787732538597,4,boots,jacket,0.362581244196843,0.532840225571207
0.6622435924227279,500,0.6622435924227279,4,boots,jacket,0.362581244196843,0.532840225571207
0.45564709316329755,500,0.45564709316329755,4,boots,jacket,0.362581244196843,0.532840225571207
0.45461635473650025,500,0.45461635473650025,4,boots,jacket,0.362581244196843,0.532840225571207
0.5246622973006538,500,0.5246622973006538,4,boots,jacket,0.362581244196843,0.532840225571207
0.4130607133881824,500,0.4130607133881824,87,boots,shoes,0.837170545028085,0.438793072027248
0.37385086542115253,500,0.37385086542115253,87,boots,shoes,0.837170545028085,0.438793072027248
0.40112468888106884,500,0.40112468888106884,87,boots,shoes,0.837170545028085,0.438793072027248
0.24848309014898567,500,0.24848309014898567,87,boots,shoes,0.837170545028085,0.438793072027248
0.5388502541667065,500,0.5388502541667065,87,boots,shoes,0.837170545028085,0.438793072027248
0.3104067644239815,500,0.3104067644239815,87,boots,shoes,0.837170545028085,0.438793072027248
0.5355302040543373,500,0.5355302040543373,87,boots,shoes,0.837170545028085,0.438793072027248
0.32799551303401925,500,0.32799551303401925,87,boots,shoes,0.837170545028085,0.438793072027248
0.47565877438640136,500,0.47565877438640136,87,boots,shoes,0.837170545028085,0.438793072027248
0.40255409379491125,500,0.40255409379491125,87,boots,shoes,0.837170545028085,0.438793072027248
0.4176480874080414,500,0.4176480874080414,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.23891161980262854,500,0.23891161980262854,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.29871976150409113,500,0.29871976150409113,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.41987120780243953,500,0.41987120780243953,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.42058036248808706,500,0.42058036248808706,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.2991868055864488,500,0.2991868055864488,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.23891161980262854,500,0.23891161980262854,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.480356336421488,500,0.480356336421488,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.29871976150409113,500,0.29871976150409113,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.41929992918944264,500,0.41929992918944264,6,boredom,loneliness,0.450688440601985,0.37676531271565
0.4949562365250281,500,0.4949562365250281,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4077614435918864,500,0.4077614435918864,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4077614435918864,500,0.4077614435918864,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4949562365250281,500,0.4949562365250281,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4077614435918864,500,0.4077614435918864,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4949562365250281,500,0.4949562365250281,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4077614435918864,500,0.4077614435918864,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4077614435918864,500,0.4077614435918864,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4949562365250281,500,0.4949562365250281,1,boulders,ledges,0.475922451532208,0.446915277093589
0.4077614435918864,500,0.4077614435918864,1,boulders,ledges,0.475922451532208,0.446915277093589
0.5047142146418241,500,0.5047142146418241,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.6648057291763582,500,0.6648057291763582,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.5846549353945827,500,0.5846549353945827,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.5846549353945827,500,0.5846549353945827,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.585298898434213,500,0.585298898434213,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.5047142146418241,500,0.5047142146418241,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.5846549353945827,500,0.5846549353945827,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.6648057291763582,500,0.6648057291763582,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.6648057291763582,500,0.6648057291763582,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.585298898434213,500,0.585298898434213,2,bouquets,wreaths,0.375936535918907,0.600265253505574
0.550093703382003,500,0.550093703382003,6,bourbon,water,0.984338433843384,0.482040824273425
0.550093703382003,500,0.550093703382003,6,bourbon,water,0.984338433843384,0.482040824273425
0.3063221499142435,500,0.3063221499142435,6,bourbon,water,0.984338433843384,0.482040824273425
0.3063221499142435,500,0.3063221499142435,6,bourbon,water,0.984338433843384,0.482040824273425
0.42703045429497327,500,0.42703045429497327,6,bourbon,water,0.984338433843384,0.482040824273425
0.48759499317674737,500,0.48759499317674737,6,bourbon,water,0.984338433843384,0.482040824273425
0.4901022754012911,500,0.4901022754012911,6,bourbon,water,0.984338433843384,0.482040824273425
0.5491197052281589,500,0.5491197052281589,6,bourbon,water,0.984338433843384,0.482040824273425
0.6705593432870347,500,0.6705593432870347,6,bourbon,water,0.984338433843384,0.482040824273425
0.488789603955734,500,0.488789603955734,6,bourbon,water,0.984338433843384,0.482040824273425
0.9887347416067002,500,0.9887347416067002,1985,boys,girls,0.882519563546179,0.625878003282716
0.9772911296938935,500,0.9772911296938935,1985,boys,girls,0.882519563546179,0.625878003282716
0.98495173551295645,500,0.98495173551295645,1985,boys,girls,0.882519563546179,0.625878003282716
0.9877212419946977,500,0.9877212419946977,1985,boys,girls,0.882519563546179,0.625878003282716
0.9905448374846774,500,0.9905448374846774,1985,boys,girls,0.882519563546179,0.625878003282716
0.9742270868320213,500,0.9742270868320213,1985,boys,girls,0.882519563546179,0.625878003282716
0.9881539181709758,500,0.9881539181709758,1985,boys,girls,0.882519563546179,0.625878003282716
0.9820820383557425,500,0.9820820383557425,1985,boys,girls,0.882519563546179,0.625878003282716
0.9859791111333583,500,0.9859791111333583,1985,boys,girls,0.882519563546179,0.625878003282716
0.9869614853144703,500,0.9869614853144703,1985,boys,girls,0.882519563546179,0.625878003282716
0.2078038813274156,500,0.2078038813274156,285,boys,men,0.252391087437354,0.335980344416997
0.3143781332051023,500,0.3143781332051023,285,boys,men,0.252391087437354,0.335980344416997
0.3092271375329646,500,0.3092271375329646,285,boys,men,0.252391087437354,0.335980344416997
0.2804994196999566,500,0.2804994196999566,285,boys,men,0.252391087437354,0.335980344416997
0.15925217324346827,500,0.15925217324346827,285,boys,men,0.252391087437354,0.335980344416997
0.12435950197857083,500,0.12435950197857083,285,boys,men,0.252391087437354,0.335980344416997
0.31658037980698833,500,0.31658037980698833,285,boys,men,0.252391087437354,0.335980344416997
0.17472453148874995,500,0.17472453148874995,285,boys,men,0.252391087437354,0.335980344416997
0.1333283372230717,500,0.1333283372230717,285,boys,men,0.252391087437354,0.335980344416997
0.31110665937107645,500,0.31110665937107645,285,boys,men,0.252391087437354,0.335980344416997
0.7259928318175923,500,0.7259928318175923,5,brain,intelligence,0.755387303436226,0.687836373208423
0.6631266561782555,500,0.6631266561782555,5,brain,intelligence,0.755387303436226,0.687836373208423
0.6635604327982776,500,0.6635604327982776,5,brain,intelligence,0.755387303436226,0.687836373208423
0.6630143882381578,500,0.6630143882381578,5,brain,intelligence,0.755387303436226,0.687836373208423
0.789439054948534,500,0.789439054948534,5,brain,intelligence,0.755387303436226,0.687836373208423
0.789439054948534,500,0.789439054948534,5,brain,intelligence,0.755387303436226,0.687836373208423
0.7254228216651026,500,0.7254228216651026,5,brain,intelligence,0.755387303436226,0.687836373208423
0.789439054948534,500,0.789439054948534,5,brain,intelligence,0.755387303436226,0.687836373208423
0.6625809873312708,500,0.6625809873312708,5,brain,intelligence,0.755387303436226,0.687836373208423
0.5995498594360922,500,0.5995498594360922,5,brain,intelligence,0.755387303436226,0.687836373208423
0.5782389624084006,500,0.5782389624084006,2,brains,talent,0.69044289044289,0.592701650983746
