posterior_mu,generation,estimated_p_theta,Overall.Frequency,p_noise,prior_prob_noise
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5904761904761905,500,0.5904761904761905,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.42857142857142855,500,0.42857142857142855,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.4238095238095238,500,0.4238095238095238,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.4142857142857143,500,0.4142857142857143,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.46190476190476193,500,0.46190476190476193,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.48095238095238096,500,0.48095238095238096,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.4523809523809524,500,0.4523809523809524,200,0,0.06666666666666667
0.5952380952380952,500,0.5952380952380952,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.6047619047619047,500,0.6047619047619047,200,0,0.06666666666666667
0.4095238095238095,500,0.4095238095238095,200,0,0.06666666666666667
0.5857142857142857,500,0.5857142857142857,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.4523809523809524,500,0.4523809523809524,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.48095238095238096,500,0.48095238095238096,200,0,0.06666666666666667
0.41904761904761906,500,0.41904761904761906,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.4095238095238095,500,0.4095238095238095,200,0,0.06666666666666667
0.4380952380952381,500,0.4380952380952381,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.5857142857142857,500,0.5857142857142857,200,0,0.06666666666666667
0.44285714285714284,500,0.44285714285714284,200,0,0.06666666666666667
0.6285714285714286,500,0.6285714285714286,200,0,0.06666666666666667
0.48095238095238096,500,0.48095238095238096,200,0,0.06666666666666667
0.38095238095238093,500,0.38095238095238093,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.4,500,0.4,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.6190476190476191,500,0.6190476190476191,200,0,0.06666666666666667
0.6571428571428571,500,0.6571428571428571,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.6476190476190476,500,0.6476190476190476,200,0,0.06666666666666667
0.4095238095238095,500,0.4095238095238095,200,0,0.06666666666666667
0.4238095238095238,500,0.4238095238095238,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.6428571428571429,500,0.6428571428571429,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.5952380952380952,500,0.5952380952380952,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.6095238095238096,500,0.6095238095238096,200,0,0.06666666666666667
0.5857142857142857,500,0.5857142857142857,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.49523809523809526,500,0.49523809523809526,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.6523809523809524,500,0.6523809523809524,200,0,0.06666666666666667
0.3761904761904762,500,0.3761904761904762,200,0,0.06666666666666667
0.49523809523809526,500,0.49523809523809526,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.6285714285714286,500,0.6285714285714286,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.42857142857142855,500,0.42857142857142855,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.44285714285714284,500,0.44285714285714284,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.6095238095238096,500,0.6095238095238096,200,0,0.06666666666666667
0.43333333333333335,500,0.43333333333333335,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.4666666666666667,500,0.4666666666666667,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.6,500,0.6,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.4142857142857143,500,0.4142857142857143,200,0,0.06666666666666667
0.42857142857142855,500,0.42857142857142855,200,0,0.06666666666666667
0.4523809523809524,500,0.4523809523809524,200,0,0.06666666666666667
0.43333333333333335,500,0.43333333333333335,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.5857142857142857,500,0.5857142857142857,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.5714285714285714,500,0.5714285714285714,200,0,0.06666666666666667
0.6190476190476191,500,0.6190476190476191,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.4095238095238095,500,0.4095238095238095,200,0,0.06666666666666667
0.46190476190476193,500,0.46190476190476193,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.35714285714285715,500,0.35714285714285715,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.5714285714285714,500,0.5714285714285714,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.4523809523809524,500,0.4523809523809524,200,0,0.06666666666666667
0.49523809523809526,500,0.49523809523809526,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.6666666666666666,500,0.6666666666666666,200,0,0.06666666666666667
0.46190476190476193,500,0.46190476190476193,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.4714285714285714,500,0.4714285714285714,200,0,0.06666666666666667
0.4380952380952381,500,0.4380952380952381,200,0,0.06666666666666667
0.5857142857142857,500,0.5857142857142857,200,0,0.06666666666666667
0.4714285714285714,500,0.4714285714285714,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.41904761904761906,500,0.41904761904761906,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.5952380952380952,500,0.5952380952380952,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5952380952380952,500,0.5952380952380952,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.44285714285714284,500,0.44285714285714284,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.38571428571428573,500,0.38571428571428573,200,0,0.06666666666666667
0.6047619047619047,500,0.6047619047619047,200,0,0.06666666666666667
0.6095238095238096,500,0.6095238095238096,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.4238095238095238,500,0.4238095238095238,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.6095238095238096,500,0.6095238095238096,200,0,0.06666666666666667
0.44285714285714284,500,0.44285714285714284,200,0,0.06666666666666667
0.4142857142857143,500,0.4142857142857143,200,0,0.06666666666666667
0.6190476190476191,500,0.6190476190476191,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5904761904761905,500,0.5904761904761905,200,0,0.06666666666666667
0.36666666666666664,500,0.36666666666666664,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.38571428571428573,500,0.38571428571428573,200,0,0.06666666666666667
0.46190476190476193,500,0.46190476190476193,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5857142857142857,500,0.5857142857142857,200,0,0.06666666666666667
0.44761904761904764,500,0.44761904761904764,200,0,0.06666666666666667
0.6619047619047619,500,0.6619047619047619,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.4666666666666667,500,0.4666666666666667,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.6095238095238096,500,0.6095238095238096,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.3761904761904762,500,0.3761904761904762,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.42857142857142855,500,0.42857142857142855,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.6619047619047619,500,0.6619047619047619,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.4523809523809524,500,0.4523809523809524,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.44761904761904764,500,0.44761904761904764,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.4714285714285714,500,0.4714285714285714,200,0,0.06666666666666667
0.46190476190476193,500,0.46190476190476193,200,0,0.06666666666666667
0.43333333333333335,500,0.43333333333333335,200,0,0.06666666666666667
0.4380952380952381,500,0.4380952380952381,200,0,0.06666666666666667
0.44761904761904764,500,0.44761904761904764,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.6523809523809524,500,0.6523809523809524,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.48095238095238096,500,0.48095238095238096,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5714285714285714,500,0.5714285714285714,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.6238095238095238,500,0.6238095238095238,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.3952380952380952,500,0.3952380952380952,200,0,0.06666666666666667
0.6190476190476191,500,0.6190476190476191,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.4666666666666667,500,0.4666666666666667,200,0,0.06666666666666667
0.4666666666666667,500,0.4666666666666667,200,0,0.06666666666666667
0.49523809523809526,500,0.49523809523809526,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.4380952380952381,500,0.4380952380952381,200,0,0.06666666666666667
0.5714285714285714,500,0.5714285714285714,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.6619047619047619,500,0.6619047619047619,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.6619047619047619,500,0.6619047619047619,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.4714285714285714,500,0.4714285714285714,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.4095238095238095,500,0.4095238095238095,200,0,0.06666666666666667
0.48095238095238096,500,0.48095238095238096,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.4714285714285714,500,0.4714285714285714,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.4,500,0.4,200,0,0.06666666666666667
0.4666666666666667,500,0.4666666666666667,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.44761904761904764,500,0.44761904761904764,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.638095238095238,500,0.638095238095238,200,0,0.06666666666666667
0.5904761904761905,500,0.5904761904761905,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.4238095238095238,500,0.4238095238095238,200,0,0.06666666666666667
0.4380952380952381,500,0.4380952380952381,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.5333333333333333,500,0.5333333333333333,200,0,0.06666666666666667
0.4238095238095238,500,0.4238095238095238,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.49523809523809526,500,0.49523809523809526,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5904761904761905,500,0.5904761904761905,200,0,0.06666666666666667
0.5714285714285714,500,0.5714285714285714,200,0,0.06666666666666667
0.638095238095238,500,0.638095238095238,200,0,0.06666666666666667
0.6190476190476191,500,0.6190476190476191,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.44285714285714284,500,0.44285714285714284,200,0,0.06666666666666667
0.5857142857142857,500,0.5857142857142857,200,0,0.06666666666666667
0.5714285714285714,500,0.5714285714285714,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.42857142857142855,500,0.42857142857142855,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5904761904761905,500,0.5904761904761905,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.3523809523809524,500,0.3523809523809524,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.6238095238095238,500,0.6238095238095238,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.638095238095238,500,0.638095238095238,200,0,0.06666666666666667
0.4714285714285714,500,0.4714285714285714,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5190476190476191,500,0.5190476190476191,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.40476190476190477,500,0.40476190476190477,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.6571428571428571,500,0.6571428571428571,200,0,0.06666666666666667
0.5428571428571428,500,0.5428571428571428,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.7285714285714285,500,0.7285714285714285,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.44285714285714284,500,0.44285714285714284,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.4666666666666667,500,0.4666666666666667,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.638095238095238,500,0.638095238095238,200,0,0.06666666666666667
0.6619047619047619,500,0.6619047619047619,200,0,0.06666666666666667
0.5,500,0.5,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.3904761904761905,500,0.3904761904761905,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.5571428571428572,500,0.5571428571428572,200,0,0.06666666666666667
0.5904761904761905,500,0.5904761904761905,200,0,0.06666666666666667
0.5761904761904761,500,0.5761904761904761,200,0,0.06666666666666667
0.4523809523809524,500,0.4523809523809524,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.49523809523809526,500,0.49523809523809526,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.6523809523809524,500,0.6523809523809524,200,0,0.06666666666666667
0.48095238095238096,500,0.48095238095238096,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.5380952380952381,500,0.5380952380952381,200,0,0.06666666666666667
0.48095238095238096,500,0.48095238095238096,200,0,0.06666666666666667
0.47619047619047616,500,0.47619047619047616,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.5047619047619047,500,0.5047619047619047,200,0,0.06666666666666667
0.4857142857142857,500,0.4857142857142857,200,0,0.06666666666666667
0.5285714285714286,500,0.5285714285714286,200,0,0.06666666666666667
0.5523809523809524,500,0.5523809523809524,200,0,0.06666666666666667
0.46190476190476193,500,0.46190476190476193,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.580952380952381,500,0.580952380952381,200,0,0.06666666666666667
0.48095238095238096,500,0.48095238095238096,200,0,0.06666666666666667
0.6047619047619047,500,0.6047619047619047,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.5666666666666667,500,0.5666666666666667,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.6428571428571429,500,0.6428571428571429,200,0,0.06666666666666667
0.5095238095238095,500,0.5095238095238095,200,0,0.06666666666666667
0.49047619047619045,500,0.49047619047619045,200,0,0.06666666666666667
0.5857142857142857,500,0.5857142857142857,200,0,0.06666666666666667
0.4142857142857143,500,0.4142857142857143,200,0,0.06666666666666667
0.5476190476190477,500,0.5476190476190477,200,0,0.06666666666666667
0.49523809523809526,500,0.49523809523809526,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.638095238095238,500,0.638095238095238,200,0,0.06666666666666667
0.5619047619047619,500,0.5619047619047619,200,0,0.06666666666666667
0.5714285714285714,500,0.5714285714285714,200,0,0.06666666666666667
0.49523809523809526,500,0.49523809523809526,200,0,0.06666666666666667
0.5142857142857142,500,0.5142857142857142,200,0,0.06666666666666667
0.5238095238095238,500,0.5238095238095238,200,0,0.06666666666666667
0.4714285714285714,500,0.4714285714285714,200,0,0.06666666666666667
0.4666666666666667,500,0.4666666666666667,200,0,0.06666666666666667
0.45714285714285713,500,0.45714285714285713,200,0,0.06666666666666667
