Estimate,Est.Error,Q2.5,Q97.5,checkpoint,Parameter,% Samples > 0
0.0308203951107742,0.2889874592696445,-0.5417654690789023,0.6033509239506212,step6500-tokens27B,Intercept,54.11
-0.15849795979250947,0.4231231810501024,-0.9983719364910706,0.6585412248175586,step6500-tokens27B,Culture,35.685
0.8500378350347967,0.45656723916349307,-0.03271993129862174,1.763724095288746,step6500-tokens27B,Power,4.885
-0.25449664609220346,0.15249948189302528,-0.5510573629976062,0.046183495211360545,step6500-tokens27B,Freq,96.43
0.43092051021959354,0.2384594630352928,-0.0368368998452147,0.9012721273650067,step6500-tokens27B,Len,97.055
0.10855888277534445,0.29483180161218425,-0.47094091640030533,0.6893846340713525,step7000-tokens29B,Intercept,64.39
-0.03106498609017532,0.43317954115376156,-0.889162928673066,0.8150406023429029,step7000-tokens29B,Culture,47.165
1.2509003646129822,0.4790068389987294,0.3300406686259791,2.2063207093674366,step7000-tokens29B,Power,16.425
-0.1558747376047581,0.15848714942367903,-0.46858213793209713,0.15245814558058635,step7000-tokens29B,Freq,99.56
0.6506321950034855,0.24799945322880562,0.16582097659480904,1.1381216716865528,step7000-tokens29B,Len,99.6
0.10623841265830922,0.26181583048018575,-0.4043322810214875,0.6218807032273046,step7500-tokens31B,Intercept,66.045
0.19193495472402614,0.3925284842978392,-0.580486152959068,0.9753052086505103,step7500-tokens31B,Culture,68.99499999999999
0.9433509582621594,0.42385122814509457,0.12577100361770904,1.7829693337741606,step7500-tokens31B,Power,14.344999999999999
-0.1468003109273038,0.1387438948877667,-0.4174852428742526,0.12923926834204016,step7500-tokens31B,Freq,99.265
0.5316756993024329,0.22016660892716286,0.10135895313717724,0.9696470782975245,step7500-tokens31B,Len,98.75500000000001
-0.2344137233613806,0.30319333751071836,-0.8265513791843782,0.35660716340309084,step8000-tokens33B,Intercept,21.84
0.29309602337241486,0.44175860016704716,-0.5702502432654141,1.1687541445069791,step8000-tokens33B,Culture,74.77000000000001
0.7460625889439338,0.4692829785005702,-0.15641977649913244,1.6918790381306923,step8000-tokens33B,Power,15.68
-0.1592787151482996,0.15910120682039244,-0.46907452040770586,0.15905535679747118,step8000-tokens33B,Freq,85.775
0.26543681836651173,0.24736905568836828,-0.2216210592718983,0.7495877841793097,step8000-tokens33B,Len,94.73
-0.17637519945023833,0.28159733024243444,-0.736709272595676,0.36931955413844175,step8500-tokens35B,Intercept,26.474999999999998
0.3819207685841174,0.41606659632723475,-0.42426374035845527,1.1956541047498432,step8500-tokens35B,Culture,82.19999999999999
0.707247770248005,0.4336398299246001,-0.12086917318553912,1.5696198805293462,step8500-tokens35B,Power,16.42
-0.14316105411659416,0.14707312205686432,-0.43510311576003724,0.14507633586835897,step8500-tokens35B,Freq,99.58500000000001
0.6052820098335411,0.23249144088734494,0.15337060796363206,1.0658075721789055,step8500-tokens35B,Len,95.10499999999999
-0.04417985257581049,0.2819072669248977,-0.5961495321157965,0.5062742227000181,step9000-tokens37B,Intercept,43.7
0.40708866579779385,0.4193219916061834,-0.41438860199229144,1.2333116787357152,step9000-tokens37B,Culture,83.635
1.1406836716611537,0.44958633255080577,0.2677772004142976,2.034818362148255,step9000-tokens37B,Power,1.7850000000000001
-0.31465090379751576,0.1485557531362104,-0.6018117801466709,-0.021669600115437202,step9000-tokens37B,Freq,99.795
0.6694271315518854,0.23089011946676646,0.22143833999905768,1.1228462294920833,step9000-tokens37B,Len,99.56
0.06988624917976341,0.24800168553800825,-0.42107915427636244,0.5493299970340364,step9500-tokens39B,Intercept,61.23499999999999
-0.03703201161386395,0.3758737128416472,-0.768958243118305,0.7022618443645173,step9500-tokens39B,Culture,45.635
0.33814359963729723,0.38051549880425495,-0.407072269717451,1.0872458681502253,step9500-tokens39B,Power,7.109999999999999
-0.1943686927476842,0.13278123668391237,-0.4533275623619209,0.06328910563416928,step9500-tokens39B,Freq,99.495
0.5332575726064547,0.20373948355588067,0.13677493431121598,0.9279997717315513,step9500-tokens39B,Len,81.61
